"Source Url","P"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (39:03);This brings me to the second point which is that it is good news that there are spare ventilated beds available in the NHS. There has been no point when somebody’s needed a ventilator and a ventilator has not been available, a ventilated bed, because it’s more than just the ventilator machine, of course you need the people as well to use them. That has been one of the things in this crisis that people said right at the start, that preventing the NHS from being overwhelmed will be extremely difficult. Some people told me to my face it would be impossible, but that so far has worked, and now with the number of people in the NHS in hospital with coronavirus falling, we can see that we’ve managed to keep the NHS able to treat everybody who needs it. That brings to the question of ventilators. We are still, yes, producing those ventilators."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (39:54);There are countries across the world who are now needing them because their curve is in a different position, and so we’re still working with those companies who I pay tribute to who’ve absolutely pulled the stops out and made sure that we have the ventilator capacity that we needed when the number of people on ventilators was at its peak, which I think was about three weeks ago, [inaudible 00:01:20]? About that. So I pay tribute to the ventilator challenge and everybody who participated in it, they’ve done an amazing job, and they have, and so far it’s been successful in ensuring we’ve always got those ventilators that people need. Chris Lloyd from the Northern Echo."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Chris Lloyd: (40:41);Afternoon. Thanks for having me. What is the time lag of the pandemics progress? As the country went into lockdown at the same time, is it possible that the regions, like here in the northeast, were locked down comparatively early and so might not be hit as hard as was once feared? Although I note in your earlier slide there was a slight uptake in all regions outside of London of the number of people in hospital. And will that have any impact on a second wave in the regions? And how will the time lag inform policy on lifting the lockdown? Do you imagine that some areas might ease before others or will we all be in or out of lockdown together, and then, hopefully I’m not outstaying my welcome here. Looking further ahead, northern manufacturing towns bore the brunt of previous economic downturns, so how will the government ensure its measures to help the country recover are regionally applicable in terms of manufacturing, infrastructure, even moving government jobs out of London?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (41:37);Well Chris, you’re very welcome here at the press conference. I’m going to ask Angela to answer the substance of the first part of your question, but the first thing I’d say is I want to pay tribute to the people of the northeast for staying at home and helping to ensure that the number of cases in the northeast has relatively low. And knowing Newcastle well as I do, I know that the people of the Northeast are very gregarious and have done their duty by staying at home, which is what is needed in these circumstances. On the economic question that you rightly raise, absolutely it is a top priority to make sure that we level up this country and that agenda will be, I think even more important once we’re through coronavirus and recovering from it."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (42:37);Northeast councils have been allocated more than 600 million pounds as part of the business support package, and we’ve identified more than 50,000 business properties which may be able to receive a grant in the Northeast. So we are putting the economic support in place during the crisis, but I’m absolutely sure that after the crisis, the top priority of the government will be to level up and make sure that all parts of this country can recover together because that is going to be a huge task. If I can ask Professor McLean to answer on the shape of the curve."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Angela McLean: (43:20);Your observation is absolutely right, that London was always high above the other regions of England and evolved administrations, and interestingly there is a signal in there that London turned over perhaps a little bit earlier than other regions, and various of our scientists around the country are combing through that data and other places where we might be able to see that signal to see if they can find anything to explain why that should be so. If there is an effect, it’s quite small actually. It’s not a huge, great big difference between the regions. You are right that yesterday’s numbers were a little bit higher in most regions and the day before, but it’s a tiny effect. It’s well within the noise that we see in these data sets. I watched these data incredibly carefully and whilst I would much rather they went down absolutely regularly every day, an increase like that is not something that worries me."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Angela McLean: (44:22);The question of whether or not we should have regional policies, I think it’s a really interesting one. It’s the kind of thing that you can imagine epidemiologists all over the world, not just in this country, are puzzling over. I think there’s always a trade off, isn’t there, between making sure you do things that are incredibly beautifully tailored to each part of your population. And on the other hand, keeping things simple and actually also carrying on all being in this together. So I don’t have an answer for you for that at the moment, but I can reassure you that all the time, one of the things we do is we look at the data altogether and we disaggregate it and look at it in regions."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (45:05);Thanks very much Chris. Have you got a follow up question?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Chris Lloyd: (45:07);Yeah. I mean, I did ask about the time lag as well and whether different parts of the country might be ease from the lockdown at different times because of the time lag, or will we all be under the lockdown at the same time together?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (45:19);So that is a question that we’re looking at. There was a big benefit, I think, as we brought in the lockdown measures of the whole country moving together. We did think about moving with London and the Midlands first because they were more advanced in terms of the number of cases, but we decided that we are really in this together and the shape of the curve, if not the height of the curve, has been very similar across the whole country. It went up more in London, but it’s also come down more. But the broad shape has been similar, which is what you’d expect given that we’ve all been living through the same lockdown measures."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (46:02);The other thing to say is that it isn’t just about the level, it’s also about the slope of the curve, and if the R goes above one anywhere, then that would eventually lead to an exponential rise and a second peak and an overwhelming of the NHS in that area unless it’s addressed. So although the level of the number of cases is different in different parts, the slope of the curve has actually been remarkably similar across the country. So that argues for doing things as a whole country together. I hope that makes sense. Thanks very much for coming Chris. Appreciate it. Finally, Adam Vaughn from The New Scientist."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Adam Vaughn: (46:48);Hi, you said you were recruiting 18,000 contact tracers. I wanted to ask, how many do you have today, what date will you hit 18,000 and how important are those tracers as a strategy for controlling the virus after the lockdown? And secondly, we heard today that the NHS contact tracing out where will be ready within three weeks. What’s your goal for the number of people you want to download it and how will you incentivize them to do so?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (47:16);I knew we’d get some tough questions from The New Scientist. The answer to your questions are as soon as possible and as many as possible. But I know that’s not exactly a numerical answer. We’re recruiting the contact tracers. I’m sorry I don’t have the information to hand as to exactly how many we’ve recruited, but that is underway. We hope to have the contact tracers who will help when we find a positive test to work out who they’ve been in contact with and make sure they do the appropriate thing. We hope to have the contact tracers in place before or at the same as the app goes live and you’re right on the app."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (47:59);We’re expecting that to be ready by the middle of May and both of these things together, because they work together along with the testing and they’ll help us to keep the level of new cases down once we’ve used social distancing measures to get those new cases down. That’s the best thing for health and it’s the best thing for the economy. It’s a work in progress. I appreciate that, other than saying the middle of May, I haven’t given you numerical details. I don’t have the data to hand, but I’ll try to find that for you. And then on the how many people, the more people who download the app and keep their Bluetooth on, the more effective the app is going to be."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (48:49);So there is no answer other than as many as possible because if everybody downloads it will just be more effective at spotting who people have been in contact with through contact tracing and helping alongside the human contact tracing for people to be able to keep the R down by catching those who they may have transmitted the disease to. It’s also of course tied with the rules around isolation because if you are … What really also matters is if you’ve been in substantial contact with somebody who’s tested positive, making sure we get the right rules around what that person is then required and asked to do is also a critical part of this, this infrastructure that we’re building."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Speaker 3: (49:43);Well, I’d just ask a follow up question. From what you’ve just said, you said that the human contact traces and the app will work in tandem, and you’re saying if the app is coming in three weeks, does that mean the target for the 18,000 is in three weeks?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Matt Hancock: (49:56);Before or at the same time as the app. Yeah. Okay. Good stuff. Thank you very much indeed. Great to have The New Scientist at the Downing Street briefing and I hope my answer was scientifically valid. Thank you very much for joining us and no doubt see you again soon."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Our public transcript archive is always growing, always free, and always here as a research tool for the public to explore. If you don't see an existing transcript of the event you're looking for, please upload or link to the audio you want to see in our library. We'll email you when it's done!"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-28","Offer valid for new customers only. One coupon per person or business.;Can be used for closed captions, subtitles, foreign subtitles, translations or transcription services."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Apr 29, 2020"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","British officials gave a coronavirus briefing on April 29. Dominic Raab led this briefing. Full transcript is here."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Follow Rev Transcripts"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (00:02);Good afternoon and welcome to today’s Downing Street press conference. I’m pleased to be joined by Professor Jonathan Van-Tam, deputy chief medical officer, and also professor Yvonne Doyle, medical director at Public Health England. Let me just start by saying I think, on behalf of us all, a huge congratulations to the prime minister and to Carrie on the wonderful news of the birth of their baby boy. I have spoken to the PM and I can tell you that both mum and son are doing really well. Now, next, let me give an update on the latest data on coronavirus from our Cobra data file. And I can report that, through the government’s ongoing monitoring and testing program, as of today, there have now been 818,539 tests for the virus across the U.K., including 52,429 tests that took place yesterday. 165,221 people have tested positive. And that’s an increase of 4,076 cases on yesterday’s number."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (01:06);Now, as the health sector announced yesterday, from today, we’re moving to an improved daily reporting system for deaths so that that’s in all settings are included wherever the individual has tested positive for COVID-19, rather than just those in hospitals. And those figures show that, up to yesterday on the new measure, we have recorded an additional 3, 811 deaths in total. And I think it’s just important to say that those additional deaths were spread over the period from the 2nd of March to the 28th of April. So, they don’t represent a sudden surge in the number of deaths."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (01:47);Sadly, today’s figures show an additional 765 deaths compared to yesterday. I’ll let professor Doyle talk us through the data in detail in a little while. But I think we must never lose sight of the fact that behind every statistic there are many human lives that have been tragically lost before their time. We also pay tribute, of course, to those caring for the sick. And yesterday at 11 o’clock in the morning, the whole country observed a minute silence, a moment to reflect on the sacrifice of all of our frontline workers who have died whilst dedicated themselves to caring for and serving others."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (02:28);Now, on the 16th of April, I set out five principles that would guide our approach to the transition away from the current set of social distancing measures in place and into a second phase. We continue to see evidence in the data of a flattening of the peak of the virus. And that is only happening because we delivered on the two central pillars of our strategic approach to defeating coronavirus. The first one was that we reinforced our NHS capacity through the Nightingale Hospitals, the extra critical care capacity, more ventilator beds, and extra doctors and nurses on the front line. And the second is that we introduced the social distancing measures at the right time, guided by the scientific and medical evidence. And the public’s overwhelming support for those rules has helped save lives and protect the NHS from becoming overwhelmed."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (03:18);Now, we’re still coming through the peak. And this is, as I’ve said before, a delicate and dangerous moment in this crisis. So, I know that a lot of people have made a lot of sacrifices, which is why it’s so important that we don’t let up now and risk undoing all of that hard work."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (03:38);So, as we look to the future, our five tests remain absolutely key. First, we must continue to boost NHS capacity, preventing it from being overwhelmed. Second, we need to see a sustained and consistent fall in the number of deaths. Thirdly, we need to see further reductions in the rate of infection to manageable levels across all the relevant areas and settings. And fourth, we must be confident the NHS will be able to cope with future demands. And that includes as a result of any changes to existing measures or new measures that we may need to take."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (04:17);Fifth, and I think this is probably the most critical of the five principles, we need to be confident that any adjustments to the current measures will not risk a second peak of infections that could overwhelm the NHS. A second spike will be harmful to public health. And it would result in many more deaths from COVID-19. That itself would lead to a second lockdown, inflicting further prolonged economic pain on the country. And, as the governor of the Bank of England, Andrew Bailey, said last week, that wouldn’t just be economically dangerous. It would inflict a serious blow to public confidence."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (04:56);So, this issue of a second spike and the need to avoid it, it’s not a theoretical risk. And it’s not something that’s just confined to the United Kingdom. Having relaxed restrictions in Germany over the last week, they’ve seen a rise in the transmission rate of Coronavirus. Chancellor Merkel has said publicly, and she’s made it clear that they might need a second lockdown in Germany if the infection rate continues to rise. So, this is a very real risk. And it’s vital we proceed carefully guided by the scientific advice so that our next step through this crisis is a sure footed one. We mustn’t gamble away the sacrifices and the progress that we’ve made. We must continue to follow the scientific evidence. And we must continue to take the right decisions at the right moment in time."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (05:45);Now, we are working on all of the potential options for a second phase. There is light at the end of the tunnel, whether you’re an NHS worker on the frontline working tirelessly shift after shift, or a parent at home with young children. But we do need to be patient and we need to be careful as we come through what is a moment of maximum risk. So, we’ll wait for Sages next review of the data in early May. We’re ramping up the testing with capacity now at over 73,000 per day and 52,429 tests carried out per day. And eligibility for those tests is now being expanded again further to include anyone who needs to go to work and can’t work remotely and who has symptoms. It also includes anyone over 65 with symptoms and all care home residents, as well as care home staff. And, at the same time, as we ramp up the testing capacity, we’ll keep working on our tracking and tracing capability, which is going to be a key component in the next phase of this crisis."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (06:52);We’ll continue to source ventilators and personal protective equipment both at home and abroad. Paul Dayton is leading the national effort to increase domestic production and supply. We continue to source PPE from abroad. We’re setting ourselves out as the international buyer of choice in the international marketplace. And I can tell you that, in the last ten days, we’ve secured over five million masks from China. We’ve had three flights with gowns from Turkey. Because we know that every single one of those items of PPE is needed by those working so hard on the front line, both in NHS and also in our care homes."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (07:31);And our international effort isn’t confined to procurement. I can tell you we’ve also made enormous progress in returning British nationals who otherwise would have been at risk of being stranded abroad. And it’s worth just noting that, since the outbreak in Wu Han, we’ve helped an estimated 1.3 million British nationals return on commercial flights. And we’ve done that by working with the airlines and with those governments to make sure that the flights can run and that the airspace is left open. And we brought back over 200,000 British nationals from Spain, 50,000 from Australia, and over 11,000 from Pakistan, to name but just three countries."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (08:12);As well as those commercial flights, we’ve also chartered flights where commercial options were not possible. And we’ve now reached the stage where we’ve brought back over 20,000 British nationals on 21 flights. And that includes 9,000 British nationals who had been brought back from India, 2,000 from South Africa, and 1,200 from Peru."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (08:34);So, it’s also, just in terms of repatriations, worth bearing in mind that on the 17th of March when we changed our travel advice for those traveling on cruise ships, there were something like 19,000 British passengers on 60 cruise ships sailing around the world. And, as the border restrictions were put in place by country after country, we faced a daunting task in getting our people home. But we stuck at it. And six weeks later, we’ve now got all 19,000 British passengers back home, safe and sound."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (09:11);So, that was an enormous effort. And we recognize that the job isn’t yet done. We’ll continue with this unprecedented effort with further charter flights coming back from New Zealand, Pakistan, and Bangladesh, amongst others, over the next week or so. So, I must pay tribute, at this point, to all of the outstanding work our conciliar teams working night and day at the FCO in London, but also at our embassies and our high commissioners around the world have been putting in."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (09:40);Finally, the Health Secretary announced last week that U.K. trials have started as we draw on the incredible scientific talent that we’ve got in this country to pursue a vaccine. And that effort too has an international dimension to it. So, today we announced that the U.K. will provide GAVI, which is the International Vaccine Alliance, with the equivalent of 330 million pounds each year over the next five years as we seek to come up with a vaccine, both to protect the British people, but also to help immunize millions of the poorest and most vulnerable people right around the world, combining the depth of our innovative knowhow with the big hearted determination that has characterized our national effort to defeat the Coronavirus. And having said that, I’m now going to ask Yvonne to talk us through the latest data slides. Yvonne, over to you."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne Doyle: (10:31);Thank you, Secretary of State. We have a selection of measures and slides here today to show. And the first one is just to remind us of the five tests for adjusting the lockdown. As the Secretary of State has said, this is about capacity, it’s about a fall in the daily deaths, it’s about reliable data, and also that we have good supplies of material for our NHS and care staff and that we’re confident that the adjustments to the current measures will not risk a second peak."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne Doyle: (11:05);But moving to the actual slides, and the next slide, please, shows what is going on out in society at the moment. This is a transport slide which shows the use of various forms of transport. As we’ve seen up to now, very dramatic falls in most modes, but there has been an uptick in motor vehicles. And the message here really is that we are still passing through this peak. And this use of motor vehicles, it’s the highest working day use since the 23rd of March. And we really have to be vigilant that most people are making huge efforts to stay at home and save lives. And this is slightly worrying. So, please do stay at home, protect the NHS, save lives, and go out for the necessities. And the transport data will reflect that."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne Doyle: (12:02);And the next slide, please, is about new cases in the NHS and in the country at the moment, in the UK. And we can see here the increasing amount of testing that’s going on through the orange bars. But basically, the cases have remained broadly stable over the last weeks. And that is good news. But I want to move on really to show you a little more about that."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne Doyle: (12:27);The next slide, please, does show this. So, now we have a slide about people in hospital. And this is broadly good news because the numbers in hospital have decreased from over 18,000 to over 15,000. That’s a 16% decrease. And it’s manifest in all regions. You can see how London had an early peak. But now, London is declining in its use of hospital facilities. But, of course, other regions may overtake that. So, we do have to be careful. As I say, we are passing through this peak. We’re not through this yet. And the next slide, thank you."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne: (13:03);… To speak. We’re not through this yet. And the next slide, thank you is about critical care bed use in the UK and this means all beds, both high dependency and intensive care wards use, and this is good news because we can see here that 40% of the beds are being used. That means there is critical care capacity, and that is a credit to the NHS for how it has got us through this crisis to this stage, and there is capacity and room for patients who need it. The next slide please is about the cumulative daily COVID deaths. Now this is an interesting slide where we’ll begin to get into a little bit more into what is going on with deaths. So the deaths in hospital is the blue line, and that is what has been measured very reliably up to now."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne: (13:52);But now public health England, with support from the NHS, has been in a position to congregate deaths in all settings based on confirmed tests that we see coming through our labs. So what we can see here is first of all that the deaths on the orange line are confirmed deaths from coronavirus, that tells us what exactly is going on in all settings. And when I say all settings, I mean hospitals, health protection team, the local outbreak teams in the community broadly and in care homes. So now we see that there is a divergence. It’s not a huge, it’s about a 20% divergence, but it’s good news in the main in terms of what it is showing because what it’s showing is we are getting a comprehensive picture and this is most important for control. So could I move on to the next slide please?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne: (14:46);Which is about the daily deaths, which is excluding deaths outside of hospital. So these are hospital deaths, which is what we were looking at in the previous slide in the blue side. It shows this declining trend of deaths in hospitals, which the trend started to increase at the end of March and we can see it declining. But to restress, we’re still coming through the peak because of course this doesn’t represent all deaths, but it is good news about deaths in hospital and that is also a credit to the good treatment in hospital. The next slide looks at COVID deaths in all settings and you can see there it’s a cumulative line there, the orange line. And it’s good to do it that way because otherwise you get swings and ups and downs when weekends occur and people are not sure what has happened with deaths."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne: (15:42);But with the line you can see the trend and the trend is quite flat actually. And it may begin to decline, but we’re not convinced of that yet. But it’s good to show that. And the reason it starts at the 30th of March is because this is about all settings. That was the time when we were able to start measuring that from then on. And so this is a seven day rolling average and it clearly … And it’s very important, we know what’s happening daily. Now on to global. So global death comparisons are two slides here. The first one is actually just crude numbers. And you can see here a portion that looks like the United States has a very high number of deaths and other countries perhaps are aligning with each other. But the point on this slide, the slide says a number of things."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne: (16:33);First of all, and these measures may not be comprehensive measures of death … And we’re very keen to do here and are doing now comprehensively. So for instance in Spain, we’re not absolutely clear whether the deaths in Spain include all care home deaths. And this is understandable because it’s very complex and difficult to get these measures, particularly on a daily basis, which is why the news today about being able to do this on a daily basis is very good news. Although of course the news about numbers of deaths is not good news and, again, stresses how dangerous this virus is, how sad it is for those individuals, and how we have to be ever vigilant about how we look after each other and how we adhere to the requests to stay at home, protect the NHS, and particularly to save lives. Now the last slide is also interesting because this now shows the cumulative death number per million population, and this shows a very different pattern where we can see two measures for the UK, the hospital deaths and the comprehensive deaths. They’re not hugely different on this scale, but you can see where we are now tracking much more along our European neighbors and also, and we’ve seen Italy and Spain there and France, but the US of course has dropped because we’re now measuring rates per a million. Other countries have increased. The important thing here is that it is … Our measures are comprehensive, they’re daily and they’re taken in all care settings. So I thought you would wish to see the two contrasts. Thank you [inaudible 00:18:22]."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (18:22);Thank you very much indeed. I think we’ll now turn to questions from the media and I think first up we’ve got Hugh Pin from the BBC. Hugh, you there?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Hugh Pin: (18:34);Foreign secretary, question about testing. What support will you give care homes in administering and organizing tests and helping them keep residents and staff safe?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (18:49);Well, I’m happy to let either Yvonne or Jonathan come in, but just to be clear, we’ve expanded the eligibility. Eligibility now includes anyone in a care home where they’re resident or staff and we have obviously had a distribution issue. There’s no sugarcoating the challenge we’ve had with that, we’ve helped deliver them through the local resilience forum. We are getting the clipper service up and running and the military have also done an exceptional job. So whether it’s the supply, and which we’re ramping up in the way I described and the health secretary has explained, or the delivery, are we doing everything that we possibly can? Yvonne, I don’t know whether you or Jonathan want to add anything."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne: (19:33);Well and thanks. Yes indeed Hugh. So there are a number of ways that testing is and will continue to happen at scale in care homes since this epidemic in care homes, which still continues and there has been a huge local effort both through local government, our directors of public health, our health protection teams, but increasingly with support from national endeavors to get the tests to the home to make sure staff get the testing they need. This will continue for some considerable time until we are convinced that we have got under this epidemic in the care homes, which is of course utmost concern."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (20:11);Anything else you’d like to ask on that?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Hugh Pin: (20:14);Couldn’t testing really have started sooner than that?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne: (20:18);Well, Hugh, testing has always occurred during outbreaks and that has never been given up at a local level. Our health protection team supported by others, the NHS locally, have been into and going into care homes throughout the country. But the scale and the speed of this epidemic is really in the last couple of weeks, and there is a huge national and local endeavor to both not just test, which is very important, but to also understand the measures that would make a difference in care homes. And to look at that in a very rapid way looking at the evidence so that we can put in place measures that protect people. People are absolutely passionate about getting this right, but it is the most complex sector to get to 16,000 homes, a lot of places to go under … Critical to use local intelligence as to where the risks are highest."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (21:11);Also Hugh it’s just worth saying that of course you’d have to have an enormous testing capacity to deliver what I think you’re suggesting we could have or should have. One of the big challenges we’ve had is asymptomatic people coming to and in and out of care homes, whether it’s other care home workers who work in more than one place and it just staff coming in or indeed members of a family and there’s an onset, it’s obviously a very decentralized system, but the social distancing and the control over transmission in and out of care homes, it’s probably the single biggest factor and obviously we’re doing everything we can to give the guidance and give the support to care homes to achieve that. Dan Hughet, ITV."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dan Hughet: (21:55);Thank you secretary of state. And we’ve discovered that hospices are being denied access to government managed supplies of PPE, of personal protective equipment. Unlike hospitals and care homes, they are not being included in the main NHS supply chain managed by the government through supply chain coordination limited. Instead, hospice are still relying on donations of PPE and they’re having to buy their own largely on the open market at hugely inflated prices. It means the hospices have told us that they could run out of PPE within a matter of days. Why is it the hospices are being treated differently to hospitals and care homes when it comes to accessing PPA?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (22:32);Well, again, I’ll defer to Jonathan and Yvonne, but basically, and I don’t know of course the hospices that you’ve talked to, but we’ve been guided throughout by the NHS about, A, where the shortfalls have been and, B, what’s the priority? And we’ve always said that the priority is being on the frontline and the NHS and care homes. But obviously we want to make sure we’ve got enough PPE. That’s why we’re doing all of these flights from abroad, that’s why Paul Dayton’s ramping up the domestic capacity to get to anyone that may need it. And obviously hospice is a very important area as well."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Yvonne: (23:09);Yeah, secretary of state. It’s very important we ascertain where these problems are and that’s why local intelligence is very important. The guidance covers all places where people are at risk. So that’s very important to say. There is no differentiation here in where people are at risk and what they might need. What may often be lacking is the knowledge of where there are pockets of problems, and we’ve had this throughout. So it is welcome to know this and there are ways in which hospices can actually make known what they need through helplines. But if that isn’t happening then it’s very important that we do hear this."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (23:45);Thank you. Do you want to supplement anything you want to come back on?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dan Hughet: (23:49);Yeah. Thank you so secretary of state. On that, Hospice UK, the main charity, I understand they’ve been coordinating and speaking to the relevant bodies within government to explain and have provided evidence that shows they need this PPE. So you’re absolutely right to say must go where it needs to, but they have made a very strong case to say they need it. They’re treating three times as many terminally ill patients now than they were this time last year. They’re treating people with coronavirus, so they definitely do need this PPE. I think the assurance they want is when they’ll be included in the NHS supply chain because they say they are caring for very second vulnerable people as well."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (24:26);Oh absolutely. And my heart goes out to all of those working in hospices, those that have been cared for and their family and we’ll do everything we can in the way Yvonne described to make sure that we get PPPE to them as soon as we physically can. Beth Rippe from Sky."
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Beth Rippe: (24:44);Thank you. First, secretary of state, on Sunday you said you were, and I quote you, reasonably confident that deaths in care homes are coming down at about the same rate more broadly as captured by the NHS figures. What does this new data tell you? Are we actually approaching a peak in care homes, if not overall? And Professor Van Tom, extra deaths today show the situation even worse than we knew. But it’s true too that these numbers could be underreported still in part because of low testing levels. Should we be braced for a farther upward revision of these figures in the future?"
"https://www.rev.com/blog/transcripts/united-kingdom-coronavirus-briefing-transcript-april-29","Dominic Raab: (25:25);So Beth, look. In the way that Yvonne described the importance of getting these measures refined is that we’ve got a clearer picture and of course what we’d like is a perfect picture and we’re constantly looking to see whether we can modify and glean a more granular picture. The reality is, and I think when Sage gave its evidence on its review of the social distancing measures around the 16th of April, I think it was the press conference, so it was shortly before then. They were very clear that the R level was coming down. It was below one in the community, but there were challenges in hospital settings. We’re getting to grips with that, but also in-"
